id,neighborhood,club_vibes,music_genres
ChIJGcruDp5ewokRJvxMEhBZw-k,Ridgewood,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJd7FTnyBcwokR1l6ZPXF6CI8,Ridgewood,Divey;Live Music,Latin/Reggaeton;Rock/Indie
ChIJ98gvYSBcwokRWO0ClenCp_8,Ridgewood,Divey;Live Music,Latin/Reggaeton;Rock/Indie
ChIJe6whZp1ewokRgr-LxBLL74E,Ridgewood,Loungey;Divey,Chill/Lo-fi;Rock/Indie
ChIJq1odxwFfwokRW-ef_1SlYsU,Ridgewood,Divey,Rock/Indie
ChIJTc4_WBJawokRzxgAciUDTwQ,Financial District (FiDi),Rooftop/Outdoor;Loungey,Top 40/Pop;Chill/Lo-fi
ChIJQ9CgChRawokRIpsalX0vrb0,Financial District (FiDi),Divey,Rock/Indie;Throwbacks/80s-90s
ChIJR_yfQhNawokR1pTBM-v_hnQ,Financial District (FiDi),Loungey;Rooftop/Outdoor,Latin/Reggaeton;Top 40/Pop
ChIJfZwSGBNawokRXbWeelYkMEg,Financial District (FiDi),Rooftop/Outdoor;Loungey,Top 40/Pop;Chill/Lo-fi
ChIJvZB8LFRbwokRwk1jeKwlzE0,Financial District (FiDi),Loungey;Upscale,Top 40/Pop;Chill/Lo-fi
ChIJIRiJaRRawokR2KyQ984qa-o,Financial District (FiDi),Loungey;Upscale,Jazz/Blues;Throwbacks/80s-90s
ChIJn-PPbBRawokR3o5lQeBaB_w,Financial District (FiDi),Loungey;Divey,Live Music;Rock/Indie
ChIJ____yBVawokRSR5ITV6ANtw,Financial District (FiDi),Loungey;Upscale,Top 40/Pop;Jazz/Blues
ChIJtb9d5vpbwokReP0WpUb0pHM,Financial District (FiDi),Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJ_zgn4CxbwokRApE2UY6zJWc,Financial District (FiDi),Upscale;Loungey,Top 40/Pop;House/EDM
ChIJ2QZOdTpawokRU_eN_EPJaX8,Dumbo,Upscale;Rooftop/Outdoor,Jazz/Blues;Chill/Lo-fi
ChIJxWLy8DlawokR1jvfXUPSTUE,Dumbo,Upscale;Rooftop/Outdoor,Jazz/Blues;Chill/Lo-fi
ChIJPxACDBpbwokROc8Ds_8m9WQ,Dumbo,Rooftop/Outdoor;Upscale,Top 40/Pop;House/EDM
ChIJK0DBOXVbwokRrQRdA4hpd08,Dumbo,Loungey;Rooftop/Outdoor,Jazz/Blues;Chill/Lo-fi
ChIJrZAPKgRbwokRYZGqXXlEGRQ,Dumbo,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Jazz/Blues
ChIJSQWgyTBawokRFQSytRdh7K4,Dumbo,Loungey;Rooftop/Outdoor,Latin/Reggaeton;Chill/Lo-fi
ChIJgzfayTBawokR9jTsF6hLf40,Dumbo,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Throwbacks/80s-90s
ChIJ7Z82kClbwokRxun_ePWJ_9E,Dumbo,Divey;Rooftop/Outdoor,Rock/Indie;Chill/Lo-fi
ChIJ5SzimXpbwokRR2U_8IFONFw,Dumbo,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Top 40/Pop
ChIJ9aMCWaxbwokRZHJGmTBxFtQ,Dumbo,Rooftop/Outdoor;Upscale,Top 40/Pop;Disco/Funk
ChIJRahh08ZbwokRYJmzEppfsjA,Dumbo,Divey;Fratty,Top 40/Pop;Rock/Indie
ChIJPaBpIjFawokRer0dGKw_BxE,Dumbo,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Top 40/Pop
ChIJdYSeDXFbwokRSIytfpvYFLA,Dumbo,Rooftop/Outdoor;Loungey,Chill/Lo-fi;Jazz/Blues
ChIJYSFd6zNawokRpLteYhPEu_A,Dumbo,Loungey;Rooftop/Outdoor,Live Music;Jazz/Blues
ChIJuTX9WzFawokR3Bbq2zI2ESA,Dumbo,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJ_R7JxzNawokRYVPgYiOzpk0,Dumbo,Loungey;Rooftop/Outdoor,Rock/Indie;Chill/Lo-fi
ChIJhVjDujNawokRd5eDWenEhEk,Dumbo,Divey;Loungey,Rock/Indie;Jazz/Blues
ChIJTZIC-AdbwokRPwk_gzcoNNs,Dumbo,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Rock/Indie
ChIJizwgbnlbwokRd9y-IIzFtYM,Dumbo,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Jazz/Blues
ChIJO7ZJxzNawokRkZ0HeEGZEVs,Dumbo,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Jazz/Blues
ChIJdxDMsTNawokR8-y6Eqqz4T8,Dumbo,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJXV7qzFxbwokRWOTKGnzd9YE,Dumbo,Divey;Live Music,Rock/Indie;Live Music
ChIJ845GdOxbwokR0LCUSl0nG00,Dumbo,Loungey;Rooftop/Outdoor,Top 40/Pop;House/EDM
ChIJoZT8P45bwokRknEjp8rGjSo,Dumbo,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Rock/Indie
ChIJ7RMpuNxbwokR5Bif_u80ZvI,Dumbo,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJrWD-O_FbwokRfBbFTVSr8NI,Dumbo,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJ1xNe4cxbwokRnDw-6Rvhxng,Dumbo,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJma2fX15dwokR4N39k_xbPIY,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJ473KdARcwokRGJ5yGmozDkE,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJ1Ut5AQRcwokRuujclzPdv3Q,Bushwick,Divey;Live Music,Rock/Indie;Hip-Hop/Rap
ChIJI9-wCQRcwokRqolZj7FIsG8,Bushwick,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJ80WOzERdwokRXjGSASkDZxk,Bushwick,Loungey;Divey,Rock/Indie;Latin/Reggaeton
ChIJa1-2gwRcwokRpzd-K1vBVew,Bushwick,Divey;Ravey,House/EDM;Disco/Funk
ChIJWXc3igRcwokRnLJi01dspFE,Bushwick,Divey;Live Music,Rock/Indie;Hip-Hop/Rap
ChIJoQHtOQRdwokRSGe2McfdVHY,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJISYWbANcwokRmIgRQBVszdA,Bushwick,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJx4kBJgBdwokRIP2bjjhMJbU,Bushwick,Divey;Live Music,Rock/Indie;Hip-Hop/Rap
ChIJbRhbZSNdwokRgNuipD-7EDk,Bushwick,Loungey;Divey,Chill/Lo-fi;Rock/Indie
ChIJA6kBDOhdwokR4c3PKf5aDW0,Bushwick,Divey;Live Music,Latin/Reggaeton;Rock/Indie
ChIJq6rOfBtcwokRNjk1RQDMbD4,Bushwick,Loungey;Divey,Hip-Hop/Rap;Top 40/Pop
ChIJj9JnL01dwokRrwH5joV_PQo,Bushwick,Divey;Live Music,Rock/Indie;Hip-Hop/Rap
ChIJfb2NaBxcwokRPwioF7FI_ds,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJ0XEly6RdwokR7cbzQXsnj70,Bushwick,Loungey;Divey,Hip-Hop/Rap;House/EDM;Rock/Indie
ChIJ8eu61TddwokR9XebQxfT2ow,Bushwick,Loungey;Upscale,House/EDM;Top 40/Pop
ChIJl3Fhlh5cwokRQEja9nTWRv4,Bushwick,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJ67xq-bldwokREYpw3sKkQ7c,Bushwick,Divey;Live Music,Rock/Indie;Hip-Hop/Rap
ChIJqSDGOCldwokR91SLohDfFPA,Bushwick,Divey;Live Music,Rock/Indie;Hip-Hop/Rap
ChIJmdHPEqxdwokRjGi16tbWhPM,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJs8E2cSFcwokRwt6W_ly2b7E,Ridgewood,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJCdCsbiFcwokR5RsdxpF54EE,Ridgewood,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJ-2yZ6SBcwokRB0NkPZ9G7vg,Ridgewood,Divey;Loungey,Latin/Reggaeton;Top 40/Pop
ChIJdeS2mydcwokRRhTrtCgbGYs,Ridgewood,Divey;Live Music,Rock/Indie;Live Music
ChIJyTY7ffpdwokRbboVZEwJGug,Ridgewood,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJWUhoPQhdwokRYsDwo5qMnMU,Ridgewood,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJu5er6idcwokRYYUe4htbubQ,Ridgewood,Divey;Live Music,Rock/Indie;Live Music
ChIJdcj03CdcwokRbKx-Q1ldpNE,Ridgewood,Divey;Live Music,Rock/Indie;Live Music
ChIJm8Ocsr9dwokRVVgNbj8JPNY,Ridgewood,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Rock/Indie
ChIJG4RMPa1dwokRBET-URZXZJU,Ridgewood,Divey;Live Music,Rock/Indie;Live Music
ChIJT-rGNTFdwokRCo3dSLTy3wM,Ridgewood,Loungey,Chill/Lo-fi;Jazz/Blues
ChIJY2G7iYpYwokRRQiY4xFcdwQ,Ridgewood,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJjTloAt1fwokRTlmEkXKgXh0,Ridgewood,Divey;Live Music,Rock/Indie;Throwbacks/80s-90s
ChIJYToOmwJfwokRivJmKvkAr6Y,Ridgewood,Divey,Rock/Indie
ChIJ3wxUrjdawokRCvceYKTpXFU,Brooklyn Heights,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJLdYpATdawokRiMEMn3lHExk,Brooklyn Heights,Loungey;Upscale,Jazz/Blues;Rock/Indie
ChIJUWWFrjdawokRD37DlCJC6gU,Dumbo,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJfY0sqTdawokRHXfroULECEM,Brooklyn Heights,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJu69sGzRawokR-Ir0pO9NaN0,Dumbo,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Jazz/Blues
ChIJix9FO6lbwokRkZyFzr3vOeg,Dumbo,Loungey;Rooftop/Outdoor,Rock/Indie;Top 40/Pop
ChIJ1X3OsghbwokRIYPFr2ay0Pc,Dumbo,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Top 40/Pop
ChIJvTmMKIlbwokR4kIsds6yxe0,Dumbo,Rooftop/Outdoor;Loungey,Top 40/Pop;House/EDM
ChIJbe26PclbwokRfrb6lAnTB30,Dumbo,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJP0IIestbwokRWukzb09d5WM,Dumbo,Loungey;Rooftop/Outdoor,Jazz/Blues;Chill/Lo-fi
ChIJBXiB8M9bwokRo0olHelBBc4,Dumbo,Rooftop/Outdoor;Loungey,Chill/Lo-fi;Jazz/Blues
ChIJHf11RTtZwokRUrBzv0lvNso,Fort Greene,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Rock/Indie
ChIJJzG_iPBbwokRlNPzPMiXKjQ,Bedford-Stuyvesant (Bed-Stuy),Divey;Live Music,Rock/Indie;Jazz/Blues
ChIJaRN1L6FdwokRvUGZzcVLIj8,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJUaV7uSBdwokRV5qtT0t87r0,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJQ4rXC3ZZwokRbVRZd9LQPSs,Bushwick,Divey;Loungey,Rock/Indie;Live Music
ChIJl39DKgRcwokRbHceT3Du7ls,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJHVUH5wRcwokRvAPz3aJdcI0,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJC1atdQBdwokRejQU9sh24yQ,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJiyqjDgVcwokRRGqRBulo9kQ,Bushwick,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJ60Ws1ARcwokR_iOeFDzEHPA,Bushwick,Divey;Live Music,Rock/Indie;Hip-Hop/Rap
ChIJPwMNNBtcwokRpqb-cnbs76s,Bushwick,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJ8T2DF2JdwokRXBq2aHeL06U,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJY1jYosFdwokR4l7zAYIp-LY,Bushwick,Divey;Fratty,Rock/Indie;Throwbacks/80s-90s
ChIJR_kku1tdwokROHIILkAiqwk,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJr7_42MxdwokR0tlyIgzpn_A,Bushwick,Divey;Live Music,Rock/Indie;Hip-Hop/Rap
ChIJEVkfmB5dwokRHq7jL5dqZF0,Bushwick,Divey;Loungey,Latin/Reggaeton;Hip-Hop/Rap
ChIJKbfX7HBdwokRziVROHnJtLk,Bushwick,Divey,Hip-Hop/Rap;Latin/Reggaeton
ChIJd3wSlV5dwokRhImjeVtol3M,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJ561dGRlcwokRtRw8jZpJh5M,Bushwick,Divey;Rooftop/Outdoor,Rock/Indie;Hip-Hop/Rap
ChIJq8u2FxlcwokRAAw1gBCPzcE,Bushwick,Dancey;Divey;Live Music,House/EDM;Hip-Hop/Rap;Rock/Indie
ChIJofiaMx9cwokRj1ATioLrre0,Bushwick,Divey;Live Music,Rock/Indie;Hip-Hop/Rap
ChIJFy1dDBlcwokRhUQ4trw5lx8,Bushwick,Divey;Live Music,Latin/Reggaeton;Rock/Indie
ChIJ2YXonRlcwokR_z5cvjB7JMI,Bushwick,Divey;Live Music,Rock/Indie;Hip-Hop/Rap
ChIJVStnIxlcwokRBmm1gcbhef8,Bushwick,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJ8xmjDxlcwokRq2rnTYdR_78,Bushwick,Divey;Live Music,Latin/Reggaeton;Hip-Hop/Rap
ChIJXR0Pq9pdwokRMylR4wAEGBU,Bushwick,Divey;Live Music,Rock/Indie;Hip-Hop/Rap
ChIJ7dI5NR9cwokR_hkoGToHkeo,Bushwick,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJeYvUTR9cwokRhPYLrPDCJAw,Bushwick,Divey;Live Music,Latin/Reggaeton;Rock/Indie
ChIJxbauLipcwokRuseV-RWw2oA,Ridgewood,Divey;Live Music,Rock/Indie;Latin/Reggaeton
ChIJVTt_AV5dwokRp20H8tjdav4,Ridgewood,Upscale;Loungey,Chill/Lo-fi;Jazz/Blues
ChIJW5Iir9BdwokRcg_in_biG_s,Ridgewood,Loungey;Rooftop/Outdoor,Latin/Reggaeton;Top 40/Pop
ChIJWUxCcGFdwokRB1mscVCGvyo,Ridgewood,Divey;Live Music,Rock/Indie;Live Music
ChIJVdrsFABdwokROE-4U9i-6v8,Ridgewood,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJX-ijBNhdwokRoNemBlCTjQQ,Ridgewood,Divey;Loungey,Latin/Reggaeton;Rock/Indie
ChIJhSfAWSpdwokRv4QNd7NbJPA,Ridgewood,Divey,Rock/Indie
ChIJWa1bkShcwokRLPY4RQO2Pfo,Ridgewood,Divey;Live Music,Rock/Indie;Jazz/Blues
ChIJ9dedl31dwokR-nIaydq6uwI,Ridgewood,Divey;Live Music,Rock/Indie;Jazz/Blues
ChIJZ1Gl8MVdwokRp57IOudKGXY,Ridgewood,Divey;Live Music,Rock/Indie;Jazz/Blues
ChIJQx5QVypcwokRZIs7u79d73A,Ridgewood,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJjUxrbytcwokRx7XH2vPjFjQ,Ridgewood,Divey,Rock/Indie
ChIJb7MiMjZawokRwrNLDOXf_OY,Downtown Brooklyn,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Top 40/Pop
ChIJSfosEl9bwokRijpTaxNP3bA,Downtown Brooklyn,Upscale;Rooftop/Outdoor,Jazz/Blues;Chill/Lo-fi
ChIJxWfBmMhbwokR_-Cc-IBbLgg,Clinton Hill,Loungey;Upscale,Chill/Lo-fi;Jazz/Blues
ChIJb9oLvwdbwokRecPMMPJP3gE,Dumbo,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Jazz/Blues
ChIJoSEl_MZbwokRcRiR7vpzqn8,Clinton Hill,Loungey;Upscale,Chill/Lo-fi;Jazz/Blues
ChIJE3WgMy5bwokRNJytF7U1pH0,Clinton Hill,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJI6KV3_dbwokRP7-GQbGi1aU,Bushwick,Divey;Loungey,Rock/Indie;Live Music
ChIJTdX9znNbwokREmfV-TuhZQE,Bushwick,Loungey;Divey,Chill/Lo-fi;Rock/Indie
ChIJa3oulqtbwokR__xBP5In2JY,Bushwick,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJD8-Ay0pbwokRWPjjEUio0MY,Bushwick,Loungey;Divey,Hip-Hop/Rap;Rock/Indie
ChIJ__HHwfdbwokRD6UFqdthMMA,Bushwick,Loungey;Rooftop/Outdoor,Live Music;Jazz/Blues
ChIJw3jKA2JdwokRah99c9WHeuY,Bedford-Stuyvesant (Bed-Stuy),Loungey;Divey,Hip-Hop/Rap;Top 40/Pop
ChIJiZbzTTBdwokR73IVnzN2-qo,Bushwick,Divey,Rock/Indie;Live Music
ChIJXYUWlghcwokRGKzHI6F-QUY,Bushwick,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJaWWZvQhcwokRQfINO6CzlLE,Bushwick,Divey;Live Music,Rock/Indie;Throwbacks/80s-90s
ChIJ0QgjcghcwokRH5GaCi0wEbw,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJVXifRARdwokRrdhIYcAVDt8,Bedford-Stuyvesant (Bed-Stuy),Divey;Live Music,Rock/Indie;Live Music
ChIJ7wbunjVdwokRjbvHcZManas,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJ4erDRN9dwokRxQJsS7ka5Y8,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJaXNoiAVcwokR83X6EYS3Y0A,Bushwick,Ravey;Dancey,House/EDM;Disco/Funk
ChIJl66pMw9cwokRVevR2MmIqBg,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJWwrdUQVcwokREdvCB0ih0Yk,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJp5MjfgVcwokREwMdmFvtrQ8,Bushwick,Divey;Ravey,House/EDM;Disco/Funk
ChIJxUj-TQVcwokRRAUVkUStfnc,Bushwick,Loungey;Divey,Jazz/Blues;Chill/Lo-fi
ChIJMYw1fCNcwokRWic1fA8o3wE,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJDTNk7CRcwokRLPFjyiob-iQ,Ridgewood,Live Music;Divey,Rock/Indie;Live Music
ChIJWaAmONldwokRTxpcndCc48Y,Ridgewood,Live Music;Divey,Rock/Indie;Live Music
ChIJNdM9hyRcwokRxZn8q3VeNNI,Ridgewood,Live Music;Divey,Rock/Indie;Live Music
ChIJ76jI7iRcwokRQ_AAAhWgvQ8,Ridgewood,Divey;Live Music,Rock/Indie;Live Music
ChIJv4wxbJ5dwokR_StiDfSvWQc,Ridgewood,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJWzMFxSldwokRzBdwfpnGLz4,Ridgewood,Loungey;Divey,Chill/Lo-fi;Rock/Indie
ChIJqY5nqm9awokRZ3NCDiC2tVs,Red Hook,Rooftop/Outdoor;Loungey,Chill/Lo-fi;Top 40/Pop
ChIJT-VrfEFawokR9Mp5Yu6Bqe8,Dumbo,Rooftop/Outdoor;Loungey,Chill/Lo-fi;Jazz/Blues
ChIJkQWtjAhbwokRQ2a0BPpCo9M,Dumbo,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Jazz/Blues
ChIJu_V1zUdawokRajRClD40UIc,Downtown Brooklyn,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJieXewR5bwokRqDs_MCqYH9U,Downtown Brooklyn,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJ0e4UaTxbwokRqp1A2PRwlkg,Downtown Brooklyn,Loungey;Rooftop/Outdoor,Top 40/Pop;Chill/Lo-fi
ChIJLxOBcE1bwokREAEwgwyU-Dk,Downtown Brooklyn,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJjQAPYkhawokRAAPt1T_4nJ8,Downtown Brooklyn,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJO1ND4iRbwokRA_i9iTX-R-4,Downtown Brooklyn,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJlUQlskpawokRqSZGHfnwxoI,Downtown Brooklyn,Loungey;Upscale,Latin/Reggaeton;Chill/Lo-fi
ChIJUxWzlyBbwokRkGtdKhd0H6w,Downtown Brooklyn,Loungey;Upscale,Top 40/Pop;Chill/Lo-fi
ChIJeXCwerhbwokRtUOhu4zzZzs,Clinton Hill,Divey;Loungey,Rock/Indie;Jazz/Blues
ChIJqcBRcLhbwokRW73jQc21c1E,Clinton Hill,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJLah4p-ZbwokR8eKpfsAP1wU,Clinton Hill,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJOzHI2CdbwokRETqTFIsv06o,Clinton Hill,Divey;Loungey,Rock/Indie;Jazz/Blues
ChIJta_DusBbwokRcg_BmnpvW-g,Clinton Hill,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJ5xkWwfdbwokR-W7O5xNBL9I,Clinton Hill,Loungey,Chill/Lo-fi
ChIJy6G1QMBbwokR8P9sILXE4ec,Clinton Hill,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJQV4YXcBbwokR5613tRGi1eU,Clinton Hill,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJaZhehUpbwokRYMy-lhIkITk,Bedford-Stuyvesant (Bed-Stuy),Divey;Live Music,Rock/Indie;Jazz/Blues
ChIJU-6tKQBbwokRof-JBf0peCs,Bedford-Stuyvesant (Bed-Stuy),Loungey;Divey,Jazz/Blues;Chill/Lo-fi
ChIJ6eK0OQlcwokRbMy2U3pu1r4,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJJUQ7iB9dwokRbAA0O_h71C4,Bedford-Stuyvesant (Bed-Stuy),Loungey;Live Music,Jazz/Blues;Chill/Lo-fi
ChIJ8SrMcWVdwokRAqKQSZARpE0,Bushwick,Loungey;Live Music,Jazz/Blues;Live Music
ChIJtbRueGxdwokRcOFz_yxZ5BQ,Bushwick,Rooftop/Outdoor;Loungey,House/EDM;Chill/Lo-fi
ChIJg26lNwlcwokRdVx1qWCCGIc,Bushwick,Loungey;Divey,Latin/Reggaeton;Rock/Indie
ChIJA6n6NQlcwokRVhzgWu1ycCI,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJi8ytB5ddwokRDtROSzjnWo0,Bushwick,Loungey;Divey;Rooftop/Outdoor,Top 40/Pop;Latin/Reggaeton;Throwbacks/80s-90s
ChIJJ3abKu5dwokRT92YpzeVhwI,Bushwick,Divey;Live Music,Rock/Indie;Hip-Hop/Rap
ChIJeTuSuBFcwokRkhegB3-vSd4,Bushwick,Loungey;Divey,Chill/Lo-fi;Rock/Indie
ChIJKTN6eehdwokRSVpHDoKvw7k,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJbffRPkdcwokR2__qmTHZHVs,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJpdaiQ11dwokRLbXltYYrj2I,Bushwick,Divey;Live Music,Rock/Indie;Live Music
ChIJzS7mJSVcwokR7PY_kxif1Uw,Ridgewood,Loungey;Divey,Latin/Reggaeton;Chill/Lo-fi
ChIJ--DeozpcwokRG3VRE30PURk,Ridgewood,Ravey;Rooftop/Outdoor,House/EDM;Disco/Funk;Live Music
ChIJmeeZNSVcwokRBD1K3aJ8wIw,Ridgewood,Divey;Live Music,Rock/Indie;Live Music
ChIJcwcHE2BdwokRb5vdLMfTbHg,Ridgewood,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJe6d6TERawokRw5jEzIqswwg,Brooklyn Heights,Divey;Live Music,Rock/Indie;Throwbacks/80s-90s
ChIJqQhukEVawokRquSaaMbMSfs,Downtown Brooklyn,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJoZPin0VawokRilJi0l11ubA,Downtown Brooklyn,Loungey;Divey,Jazz/Blues;Rock/Indie
ChIJtRe2iHhZwokRIxa-bPRoumg,Downtown Brooklyn,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJY8i4kEVawokR4uFtFh8npMQ,Brooklyn Heights,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJAQsbm0VawokRcg7_fS48m1g,Brooklyn Heights,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJA9B2kEVawokRVO8zdeHwRe4,Brooklyn Heights,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJN0LWs0VawokRlblPt3vRdBU,Downtown Brooklyn,Loungey;Upscale,Chill/Lo-fi;Jazz/Blues
ChIJG-GNokVawokRw5Wz0_cHxbU,Downtown Brooklyn,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJ6xpesE9bwokR6MHulXcOF9I,Dumbo,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJeRTn6cJbwokRS2L7bO1TeuE,Downtown Brooklyn,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJAb3Rh0VawokRx-YS_0eBweU,Downtown Brooklyn,Divey;Rooftop/Outdoor,Rock/Indie;Chill/Lo-fi
ChIJL3MqLUlawokRhjCRuHT-sts,Downtown Brooklyn,Divey;Loungey,Rock/Indie;Top 40/Pop
ChIJ___iQYlawokR1pE_9rihJ7A,Downtown Brooklyn,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Jazz/Blues
ChIJS1eZj-dbwokRQEiFUKI3u0Y,Downtown Brooklyn,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJpwdJZ0tawokR3MCsUSWVRdc,Downtown Brooklyn,Rooftop/Outdoor;Loungey,Top 40/Pop;Chill/Lo-fi
ChIJ2X4lr2RbwokRT2ZR3a9IGhM,Downtown Brooklyn,Loungey;Live Music,Rock/Indie;Jazz/Blues
ChIJE4fxSABbwokRVSs6yfeWYNo,Downtown Brooklyn,Loungey;Rooftop/Outdoor,Top 40/Pop;Chill/Lo-fi
ChIJ-zUUqkxawokRCGahpM8G8n4,Downtown Brooklyn,Loungey;Live Music,Rock/Indie;Jazz/Blues
ChIJ69-RqrRbwokR9WXMkzeKK1w,Downtown Brooklyn,Loungey;Upscale,Chill/Lo-fi;Jazz/Blues
ChIJN7nw03hbwokRHRJaEsdT6_Q,Downtown Brooklyn,Loungey;Rooftop/Outdoor,Latin/Reggaeton;Top 40/Pop
ChIJHyyKXk1bwokRDAN8dgCuOTw,Downtown Brooklyn,Loungey;Rooftop/Outdoor,Rock/Indie;Chill/Lo-fi
ChIJ5zk9q7RbwokR3Wtz6EvRHY8,Downtown Brooklyn,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJo1BONEtawokRPy_w239PbdM,Downtown Brooklyn,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJXfF3nrJbwokRwxvkXJKsVJ0,Downtown Brooklyn,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJBXcSF4lbwokRpmQYtEy4Pwc,Downtown Brooklyn,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJCcgN9ZhbwokRhp2o_PJr4l0,Fort Greene,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
